"Name"	"Time"	"Stream"	"Recovery"	"key"	"value"	"std_p"
"ID:8A"	2.5	"Retentate"	77.7777777777778	"SiO2_mgL"	1.88748335552597	0.017636684303351
"ID:8A"	2.5	"Permeate"	77.7777777777778	"SiO2_mgL"	1.35652463382157	0.0245398773006135
"ID:8A"	3	"Feed"	93.3333333333333	"SiO2_mgL"	2.49334221038615	0.0133511348464619
"ID:8A"	3	"Retentate"	93.3333333333333	"SiO2_mgL"	2.2103861517976	0.0150602409638554
"ID:8A"	3	"Permeate"	93.3333333333333	"SiO2_mgL"	1.55459387483356	0.0214132762312634
"ID:8A"	3.2	"Feed"	99.5555555555556	"SiO2_mgL"	2.62316910785619	0.0126903553299492
"ID:8A"	3.2	"Permeate"	99.5555555555556	"SiO2_mgL"	1.08022636484687	0.0308166409861325
"ID:8B"	0	"Feed"	0	"SiO2_mgL"	1.06524633821571	0.03125
"ID:8B"	0.5	"Feed"	17.5	"SiO2_mgL"	1.13848202396804	0.0292397660818713
"ID:8B"	0.5	"Permeate"	17.5	"SiO2_mgL"	0.995339547270306	0.0334448160535117
"ID:8B"	1	"Feed"	35	"SiO2_mgL"	1.14181091877497	0.0291545189504373
"ID:8B"	1	"Permeate"	35	"SiO2_mgL"	1.0219707057257	0.0325732899022801
"ID:8B"	1.5	"Feed"	52.5	"SiO2_mgL"	1.19507323568575	0.0278551532033426
"ID:8B"	1.5	"Permeate"	52.5	"SiO2_mgL"	1.03861517976032	0.0320512820512821
"ID:8B"	2	"Feed"	70	"SiO2_mgL"	1.26498002663116	0.0263157894736842
"ID:8B"	2	"Permeate"	70	"SiO2_mgL"	1.09687083888149	0.0303490136570561
"ID:8B"	2.5	"Feed"	87.5	"SiO2_mgL"	1.37816245006658	0.0241545893719807
"ID:8B"	2.5	"Permeate"	87.5	"SiO2_mgL"	1.15013315579228	0.0289435600578871
"ID:8B"	3.2	"Feed"	112	"SiO2_mgL"	1.34154460719041	0.0248138957816377
"ID:8B"	3.2	"Permeate"	112	"SiO2_mgL"	1.01864181091878	0.0326797385620915
