ml;pH;sec;dpH/dml
6.576;1.480;679.431000;2.544393
6.600;1.481;681.901000;0.501699
6.624;1.480;684.374000;0.263243
6.648;1.481;686.846000;3.262327
6.672;1.483;689.318000;0.364950
6.696;1.481;691.789000;0.996561
6.720;1.482;694.262000;2.910197
6.744;1.484;696.735000;0.594860
6.768;1.483;699.206000;0.875196
6.792;1.483;701.679000;3.370872
6.816;1.485;704.150000;2.669176
6.840;1.485;706.623000;0.758959
6.864;1.485;709.096000;1.515354
6.888;1.487;711.567000;2.683706
6.912;1.487;714.042000;1.426467
6.936;1.485;716.512000;0.385462
6.960;1.487;718.983000;2.173460
6.984;1.487;721.454000;1.089721
7.008;1.486;723.926000;1.835860
7.032;1.489;726.398000;2.612767
7.056;1.489;728.868000;1.114507
7.080;1.488;731.338000;1.384587
7.104;1.490;733.810000;1.456381
7.128;1.489;736.280000;1.447834
7.152;1.489;738.754000;1.683726
7.176;1.490;741.226000;2.771738
7.200;1.491;743.698000;0.883743
7.224;1.490;746.169000;0.399137
7.248;1.491;748.641000;3.580269
7.272;1.493;751.113000;0.209397
7.296;1.491;753.586000;0.502554
7.320;1.492;756.058000;2.881138
7.344;1.494;758.531000;2.008506
7.368;1.494;761.004000;1.094850
7.392;1.493;763.474000;1.519627
7.416;1.495;765.945000;1.699111
7.440;1.494;768.417000;1.188865
7.464;1.494;770.888000;2.617895
7.488;1.496;773.359000;1.060662
7.512;1.495;775.829000;1.165788
7.536;1.495;778.303000;2.648664
7.560;1.497;780.775000;2.116196
7.584;1.497;783.246000;0.734173
7.608;1.497;785.717000;1.959789
7.632;1.499;788.188000;2.409353
7.656;1.499;790.659000;1.631591
7.680;1.498;793.131000;0.311105
7.704;1.499;795.606000;3.973423
7.728;1.501;798.081000;4.831526
7.752;1.503;800.554000;0.681183
7.776;1.500;803.025000;1.676889
7.800;1.501;805.495000;2.586272
7.824;1.502;807.968000;0.962374
7.848;1.501;810.439000;0.141023
7.872;1.502;812.910000;2.799943
7.896;1.503;815.382000;0.504263
7.920;1.503;817.854000;0.888871
7.944;1.504;820.325000;1.165788
7.968;1.504;822.795000;0.287174
7.992;1.503;825.266000;1.945260
8.016;1.505;827.738000;1.631591
8.040;1.505;830.209000;1.088867
8.064;1.504;832.683000;1.833296
8.088;1.506;835.154000;2.276022
8.112;1.506;837.624000;0.961519
8.136;1.506;840.098000;1.967481
8.160;1.508;842.569000;2.703364
8.184;1.508;845.041000;1.203394
8.208;1.507;847.512000;1.930730
8.232;1.509;849.982000;2.808490
8.256;1.509;852.456000;1.608514
8.280;1.508;854.926000;1.745264
8.304;1.511;857.396000;3.246088
8.328;1.511;859.866000;0.897418
8.352;1.510;862.339000;1.329887
8.376;1.512;864.810000;3.047801
8.400;1.512;867.284000;1.254675
8.424;1.511;869.754000;0.693148
8.448;1.512;872.228000;3.507621
8.472;1.514;874.701000;1.722187
8.496;1.513;877.173000;1.483730
8.520;1.513;879.646000;1.769195
8.544;1.515;882.116000;1.304247
8.568;1.514;884.586000;0.694003
8.592;1.514;887.063000;1.836715
8.616;1.515;889.538000;3.628131
8.640;1.517;892.008000;0.061537
8.664;1.515;894.478000;1.923892
8.688;1.516;896.955000;1.596549
8.712;1.516;899.430000;3.199935
8.736;1.518;901.900000;2.161494
8.760;1.518;904.372000;5.163997
8.784;1.523;906.843000;3.628131
8.808;1.521;909.314000;4.075131
8.832;1.519;911.784000;0.909383
8.856;1.522;914.256000;1.058098
8.880;1.520;916.728000;3.097373
8.904;1.519;919.202000;0.985450
8.928;1.521;921.676000;3.349504
8.952;1.522;924.148000;1.422193
8.976;1.522;926.618000;3.649498
9.000;1.525;929.089000;1.816202
9.024;1.524;931.561000;3.001648
9.048;1.523;934.032000;0.489734
9.072;1.524;936.506000;1.481166
9.096;1.524;938.977000;0.502554
9.120;1.524;941.449000;3.322155
9.144;1.527;943.919000;0.550416
9.168;1.525;946.389000;1.274333
9.192;1.526;948.860000;2.582853
9.216;1.527;951.331000;0.119656
9.240;1.526;953.802000;0.924767
9.264;1.526;956.277000;2.732423
9.288;1.528;958.751000;1.820476
9.312;1.528;961.223000;1.062372
9.336;1.527;963.695000;2.235852
9.360;1.530;966.165000;1.847826
9.384;1.529;968.637000;1.382878
9.408;1.528;971.113000;2.134145
9.432;1.530;973.584000;3.132415
9.456;1.531;976.055000;0.885452
9.480;1.530;978.526000;1.103396
9.504;1.532;980.997000;4.263161
9.528;1.533;983.474000;0.400847
9.552;1.532;985.946000;1.243564
9.576;1.532;988.423000;0.599988
9.600;1.532;990.897000;2.216194
9.624;1.534;993.369000;3.639242
9.648;1.535;995.846000;0.745284
9.672;1.535;998.319000;1.370912
9.696;1.534;1000.791000;1.311939
9.720;1.536;1003.261000;3.460613
9.744;1.537;1005.735000;0.710242
9.768;1.535;1008.205000;0.689730
9.792;1.536;1010.678000;3.140107
9.816;1.538;1013.148000;0.243585
9.840;1.536;1015.618000;1.233308
9.864;1.539;1018.088000;2.691398
9.888;1.538;1020.560000;0.345292
9.912;1.538;1023.032000;0.706823
9.936;1.539;1025.506000;2.562341
9.960;1.540;1027.978000;1.218779
9.984;1.540;1030.451000;1.360656
10.008;1.539;1032.923000;2.033292
10.032;1.542;1035.395000;3.125577
10.056;1.542;1037.866000;0.511101
10.080;1.541;1040.338000;0.205979
10.104;1.542;1042.809000;2.798234
10.128;1.544;1045.283000;1.878594
10.152;1.544;1047.755000;1.613642
10.176;1.542;1050.227000;0.485460
10.200;1.544;1052.699000;4.060601
10.224;1.546;1055.172000;0.311959
10.248;1.544;1057.643000;0.069229
10.272;1.546;1060.116000;2.340123
10.296;1.546;1062.591000;1.840988
10.320;1.547;1065.062000;0.750412
10.344;1.546;1067.533000;0.951263
10.368;1.548;1070.003000;2.305936
10.392;1.548;1072.473000;0.630756
10.416;1.547;1074.943000;2.086282
10.440;1.549;1077.416000;1.635009
10.464;1.549;1079.887000;0.445290
10.488;1.549;1082.357000;3.225575
10.512;1.551;1084.827000;0.977758
10.536;1.550;1087.297000;1.253821
10.560;1.550;1089.769000;2.876865
10.584;1.552;1092.240000;3.470015
10.608;1.553;1094.712000;0.938442
10.632;1.551;1097.186000;1.445270
10.656;1.552;1099.656000;2.981991
10.680;1.554;1102.127000;2.737551
10.704;1.554;1104.602000;0.258969
10.728;1.554;1107.074000;1.186301
10.752;1.553;1109.547000;1.274333
10.776;1.555;1112.020000;3.461468
10.800;1.556;1114.491000;1.987139
10.824;1.556;1116.962000;0.891435
10.848;1.556;1119.432000;0.790582
10.872;1.557;1121.906000;3.082843
10.896;1.558;1124.379000;1.448688
10.920;1.558;1126.855000;1.127327
10.944;1.557;1129.325000;1.311939
10.968;1.559;1131.797000;3.357197
10.992;1.560;1134.273000;0.282046
11.016;1.559;1136.745000;0.968356
11.040;1.559;1139.216000;2.040984
11.064;1.561;1141.691000;2.664048
11.088;1.561;1144.164000;1.270060
11.112;1.562;1146.636000;1.565780
11.136;1.563;1149.106000;2.051240
11.160;1.563;1151.581000;0.439307
11.184;1.562;1154.052000;1.217069
11.208;1.562;1156.524000;2.837549
11.232;1.565;1158.995000;1.497405
11.256;1.564;1161.468000;1.149549
11.280;1.564;1163.941000;2.466616
11.304;1.566;1166.413000;3.353778
11.328;1.566;1168.891000;0.318797
11.352;1.566;1171.361000;1.116217
11.376;1.566;1173.836000;1.366639
11.400;1.567;1176.307000;3.248652
11.424;1.568;1178.780000;0.147006
11.448;1.567;1181.252000;1.433304
11.472;1.567;1183.724000;2.270039
11.496;1.569;1186.195000;1.935858
11.520;1.569;1188.668000;1.754665
11.544;1.568;1191.139000;2.843532
11.568;1.571;1193.609000;3.179422
11.592;1.570;1196.080000;0.974339
11.616;1.572;1198.552000;3.870007
11.640;1.574;1201.030000;3.596508
11.664;1.575;1203.502000;4.526404
11.688;1.577;1205.975000;2.709347
11.712;1.577;1208.447000;0.395718
11.736;1.577;1210.918000;4.991351
11.760;1.581;1213.391000;1.776887
11.784;1.575;1215.863000;7.891292
11.808;1.575;1218.335000;1.954661
11.832;1.577;1220.810000;4.441790
11.856;1.578;1223.282000;0.322216
11.880;1.577;1225.754000;0.238457
11.904;1.578;1228.226000;5.603305
11.928;1.582;1230.698000;0.970066
11.952;1.577;1233.929000;4.002483
11.976;1.579;1236.401000;4.021286
12.000;1.581;1238.871000;2.722167
12.024;1.581;1241.342000;0.640158
12.048;1.580;1243.812000;1.743554
12.072;1.582;1246.282000;4.546061
12.096;1.584;1248.752000;0.229055
12.120;1.583;1251.223000;0.194868
12.144;1.584;1253.695000;0.986305
12.168;1.583;1256.170000;1.650394
12.192;1.585;1258.645000;0.678619
12.216;1.584;1261.118000;0.147860
12.240;1.586;1263.592000;3.184551
12.264;1.587;1266.065000;1.480312
12.288;1.584;1268.536000;2.119615
12.312;1.585;1271.009000;3.644370
12.336;1.587;1273.479000;2.639263
12.360;1.587;1275.953000;0.637594
12.384;1.587;1278.425000;2.489693
12.408;1.589;1280.896000;3.640952
12.432;1.590;1283.368000;1.165788
12.456;1.588;1285.839000;1.103396
12.480;1.589;1288.312000;4.425551
12.504;1.592;1290.783000;0.804257
12.528;1.590;1293.255000;2.040129
12.552;1.590;1295.725000;4.075131
12.576;1.593;1298.197000;2.300808
12.600;1.592;1300.671000;2.357217
12.624;1.591;1303.143000;1.228180
12.648;1.593;1305.615000;1.635009
12.672;1.592;1308.085000;1.280316
12.696;1.592;1310.557000;4.291366
12.720;1.596;1313.027000;2.481146
12.744;1.594;1315.499000;0.352984
12.768;1.596;1317.969000;2.106795
12.792;1.596;1320.439000;0.814513
12.816;1.595;1322.910000;1.531593
12.840;1.597;1325.380000;3.190533
12.864;1.598;1327.851000;0.411957
12.888;1.597;1330.321000;0.758959
12.912;1.598;1332.791000;2.905069
12.936;1.599;1335.263000;1.567489
12.960;1.600;1337.739000;0.035897
12.984;1.599;1340.214000;0.036751
13.008;1.600;1342.686000;2.629006
13.032;1.601;1345.158000;3.015323
13.056;1.602;1347.633000;0.516229
13.080;1.602;1350.105000;1.997395
13.104;1.600;1352.575000;0.131621
13.128;1.602;1355.046000;3.331556
13.152;1.603;1357.520000;0.561527
13.176;1.601;1359.990000;1.223052
13.200;1.602;1362.461000;4.470849
13.224;1.605;1364.932000;1.506807
13.248;1.603;1367.403000;0.081195
13.272;1.605;1369.875000;3.561466
13.296;1.606;1372.346000;0.922203
13.320;1.606;1374.817000;0.687165
13.344;1.606;1377.289000;1.823894
13.368;1.607;1379.759000;4.896482
13.392;1.610;1382.232000;0.417940
13.416;1.608;1384.702000;1.092285
13.440;1.609;1387.172000;0.435889
13.464;1.607;1389.642000;0.149570
13.488;1.609;1392.113000;3.148654
13.512;1.610;1394.585000;0.608535
13.536;1.610;1397.059000;1.250402
13.560;1.609;1399.531000;0.550416
13.584;1.610;1402.004000;3.538390
13.608;1.612;1404.475000;1.233308
13.632;1.611;1406.947000;0.028205
13.656;1.612;1409.419000;6.016117
13.680;1.616;1411.889000;2.712765
13.704;1.614;1414.365000;3.223011
13.728;1.613;1416.836000;2.434993
13.752;1.616;1419.308000;1.020492
13.776;1.614;1421.778000;2.455506
13.800;1.614;1424.253000;2.565760
13.824;1.616;1426.724000;1.061517
13.848;1.615;1429.194000;1.884577
13.872;1.618;1431.665000;3.846930
13.896;1.618;1434.135000;0.298285
13.920;1.618;1436.607000;1.082884
13.944;1.619;1439.079000;0.476059
13.968;1.619;1441.553000;1.831587
13.992;1.618;1444.024000;2.158076
14.016;1.620;1446.495000;3.817016
14.040;1.621;1448.970000;1.443560
14.064;1.619;1451.440000;0.779471
14.088;1.621;1453.912000;3.294805
14.112;1.622;1456.385000;0.815368
14.136;1.621;1458.857000;0.355548
14.160;1.622;1461.330000;4.004192
14.184;1.624;1463.802000;1.285444
14.208;1.623;1466.274000;0.961519
14.232;1.623;1468.746000;2.152093
14.256;1.625;1471.217000;1.458090
14.280;1.624;1473.688000;0.134185
14.304;1.625;1476.159000;3.138398
14.328;1.627;1478.631000;0.876051
14.352;1.626;1481.102000;1.423048
14.376;1.626;1483.573000;2.408498
14.400;1.628;1486.044000;0.853829
14.424;1.627;1488.515000;1.335870
14.448;1.629;1490.988000;4.834944
14.472;1.631;1493.458000;0.411957
14.496;1.629;1495.932000;1.364929
14.520;1.629;1498.403000;2.010215
14.544;1.631;1500.875000;2.264911
14.568;1.631;1503.347000;0.194868
14.592;1.631;1505.818000;1.383733
14.616;1.632;1508.289000;2.121324
14.640;1.633;1510.760000;0.970066
14.664;1.632;1513.230000;1.457235
14.688;1.634;1515.704000;4.389654
14.712;1.635;1518.176000;0.102562
14.736;1.634;1520.648000;0.624774
14.760;1.635;1523.119000;3.660609
14.784;1.637;1525.590000;0.553835
14.808;1.635;1528.063000;1.628172
14.832;1.636;1530.534000;2.931564
14.856;1.638;1533.005000;1.464073
14.880;1.637;1535.478000;1.073482
14.904;1.637;1537.949000;1.426467
14.928;1.638;1540.424000;3.680267
14.952;1.640;1542.895000;1.459799
14.976;1.639;1545.366000;1.466637
15.000;1.639;1547.841000;1.893124
15.024;1.641;1550.314000;6.478501
15.048;1.644;1552.786000;2.017053
15.072;1.642;1555.257000;2.698236
15.096;1.642;1557.730000;0.799984
15.120;1.643;1560.200000;0.619646
15.144;1.642;1562.672000;1.147840
15.168;1.642;1565.144000;2.656356
15.192;1.644;1567.614000;1.555524
15.216;1.643;1570.085000;0.983741
15.240;1.644;1572.561000;2.225596
15.264;1.645;1575.032000;3.868297
15.288;1.647;1577.504000;0.110254
15.312;1.645;1579.974000;1.555524
15.336;1.646;1582.449000;5.500743
15.360;1.650;1584.919000;4.063165
15.384;1.649;1587.390000;1.705948
15.408;1.648;1589.861000;0.966647
15.432;1.650;1592.334000;1.652103
15.456;1.650;1594.810000;1.579455
15.480;1.648;1597.281000;1.036731
15.504;1.651;1599.752000;4.429824
15.528;1.652;1602.224000;1.059807
15.552;1.652;1604.698000;2.280295
15.576;1.650;1607.169000;0.116237
15.600;1.651;1609.643000;3.608474
15.624;1.653;1612.114000;0.758959
15.648;1.652;1614.585000;0.904255
15.672;1.654;1617.056000;4.406748
15.696;1.656;1619.528000;0.600842
15.720;1.654;1622.000000;1.817912
15.744;1.654;1624.471000;2.221322
15.768;1.656;1626.942000;1.319631
15.792;1.655;1629.413000;0.916221
15.816;1.656;1631.885000;2.651228
15.840;1.658;1634.358000;2.377729
15.864;1.657;1636.828000;1.148695
15.888;1.657;1639.300000;0.825624
15.912;1.658;1641.772000;4.422987
15.936;1.660;1644.242000;0.420504
15.960;1.659;1646.714000;1.752101
15.984;1.659;1649.192000;3.604200
16.008;1.662;1651.662000;4.170855
16.032;1.662;1654.133000;1.107670
16.056;1.661;1656.605000;1.642702
16.080;1.661;1659.081000;3.111902
16.104;1.663;1661.553000;3.577705
16.128;1.664;1664.024000;0.460674
16.152;1.663;1666.496000;0.426487
16.176;1.663;1668.967000;1.764067
16.200;1.664;1671.444000;2.775157
16.224;1.666;1673.914000;1.014509
16.248;1.665;1676.387000;0.551271
16.272;1.666;1678.858000;3.320445
16.296;1.668;1681.331000;2.087137
16.320;1.668;1683.804000;1.707658
16.344;1.666;1686.275000;0.335036
16.368;1.668;1688.746000;4.169146
16.392;1.670;1691.219000;1.216215
16.416;1.669;1693.692000;1.629881
16.440;1.669;1696.164000;3.715309
16.464;1.672;1698.634000;2.632425
16.488;1.671;1701.105000;3.144380
16.512;1.670;1703.577000;0.839299
16.536;1.671;1706.050000;4.399056
16.560;1.673;1708.522000;0.646141
16.584;1.672;1710.993000;0.459820
16.608;1.673;1713.464000;3.893083
16.632;1.675;1715.935000;0.289738
16.656;1.673;1718.405000;0.211107
16.680;1.675;1720.877000;3.572577
16.704;1.676;1723.348000;0.265807
16.728;1.675;1725.820000;1.441851
