ml;pH;sec;dpH/dml
6.336;3.500;654.547000;3.207627
6.360;3.503;657.019000;5.976801
6.384;3.505;659.492000;6.191327
6.408;3.508;661.963000;3.142671
6.432;3.508;664.433000;2.240125
6.456;3.510;666.904000;6.035775
6.480;3.513;669.375000;6.604139
6.504;3.515;671.847000;2.881993
6.528;3.515;674.317000;2.386276
6.552;3.517;676.789000;4.952036
6.576;3.519;679.262000;6.617814
6.600;3.523;681.732000;4.599052
6.624;3.523;684.203000;2.118760
6.648;3.524;686.674000;3.663173
6.672;3.526;689.146000;5.887060
6.696;3.529;691.617000;6.213549
6.720;3.531;694.088000;2.946949
6.744;3.532;696.558000;2.600802
6.768;3.534;699.028000;6.199874
6.792;3.537;701.499000;5.803301
6.816;3.538;703.970000;2.302517
6.840;3.539;706.441000;2.488838
6.864;3.540;708.912000;6.353717
6.888;3.544;711.383000;6.582772
6.912;3.546;713.857000;2.867463
6.936;3.546;716.327000;2.000814
6.960;3.548;718.797000;5.225535
6.984;3.551;721.267000;5.826377
7.008;3.552;723.738000;2.405934
7.032;3.553;726.209000;2.984555
7.056;3.555;728.680000;6.512688
7.080;3.558;731.150000;5.947742
7.104;3.560;733.623000;2.627297
7.128;3.560;736.095000;1.563216
7.152;3.561;738.568000;3.135834
7.176;3.563;741.038000;6.228078
7.200;3.566;743.508000;5.544332
7.224;3.567;745.978000;2.499949
7.248;3.568;748.452000;2.975153
7.272;3.570;750.922000;3.806760
7.296;3.572;753.396000;5.558861
7.320;3.575;755.868000;5.294764
7.344;3.576;758.338000;1.682872
7.368;3.576;760.809000;3.346940
7.392;3.579;763.279000;6.454569
7.416;3.581;765.750000;3.887100
7.440;3.582;768.222000;1.400826
7.464;3.582;770.693000;3.950347
7.488;3.585;773.164000;6.049449
7.512;3.587;775.634000;3.899921
7.536;3.588;778.109000;1.559797
7.560;3.589;780.580000;3.801632
7.584;3.592;783.051000;6.198164
7.608;3.594;785.521000;2.360636
7.632;3.594;787.991000;3.144380
7.656;3.596;790.461000;6.365682
7.680;3.599;792.933000;3.723856
7.704;3.600;795.407000;3.020451
7.728;3.601;797.884000;2.910197
7.752;3.602;800.354000;3.905903
7.776;3.605;802.824000;5.517836
7.800;3.607;805.295000;2.903360
7.824;3.607;807.769000;1.319631
7.848;3.608;810.239000;4.599906
7.872;3.611;812.710000;4.852893
7.896;3.612;815.180000;1.777742
7.920;3.612;817.650000;4.251196
7.944;3.615;820.123000;5.954580
7.968;3.617;822.597000;2.207647
7.992;3.617;825.069000;1.204249
8.016;3.618;827.540000;5.148613
8.040;3.621;830.010000;3.770009
8.064;3.621;832.480000;1.644411
8.088;3.623;834.951000;5.319550
8.112;3.626;837.422000;4.393073
8.136;3.626;839.892000;1.967481
8.160;3.627;842.367000;2.504223
8.184;3.628;844.842000;4.092224
8.208;3.631;847.312000;5.323823
8.232;3.633;849.782000;3.511040
8.256;3.634;852.256000;1.176899
8.280;3.634;854.727000;3.905903
8.304;3.637;857.198000;5.624672
8.328;3.638;859.668000;1.515354
8.352;3.638;862.139000;2.936692
8.376;3.641;864.609000;5.629800
8.400;3.643;867.081000;2.186280
8.424;3.643;869.551000;1.680308
8.448;3.644;872.021000;4.553753
8.472;3.646;874.496000;5.107588
8.496;3.648;876.967000;1.742700
8.520;3.648;879.438000;1.326469
8.544;3.650;881.908000;5.105879
8.568;3.652;884.378000;4.228119
8.592;3.653;886.848000;0.659816
8.616;3.653;889.319000;2.259783
8.640;3.655;891.791000;6.062270
8.664;3.658;894.262000;3.707617
8.688;3.658;896.733000;1.479457
8.712;3.659;899.203000;3.517877
8.736;3.661;901.674000;4.417859
8.760;3.663;904.144000;1.805091
8.784;3.662;906.615000;2.370037
8.808;3.665;909.086000;5.857146
8.832;3.667;911.557000;3.582833
8.856;3.668;914.029000;0.435889
8.880;3.668;916.502000;1.583728
8.904;3.669;918.973000;5.067418
8.928;3.672;921.443000;5.136648
8.952;3.673;923.917000;1.155532
8.976;3.673;926.388000;1.276042
9.000;3.674;928.859000;5.236646
9.024;3.677;931.329000;3.413606
9.048;3.677;933.799000;0.628192
9.072;3.678;936.273000;3.207627
9.096;3.680;938.743000;4.957164
9.120;3.682;941.213000;3.275147
9.144;3.682;943.688000;0.582894
9.168;3.682;946.158000;2.770029
9.192;3.685;948.629000;5.185365
9.216;3.687;951.101000;2.891394
9.240;3.687;953.572000;0.535032
9.264;3.687;956.042000;3.877699
9.288;3.690;958.512000;5.160579
9.312;3.691;960.985000;0.535032
9.336;3.691;963.455000;0.779471
9.360;3.692;965.927000;4.714434
9.384;3.695;968.397000;3.879408
9.408;3.695;970.867000;0.304267
9.432;3.695;973.338000;2.975153
9.456;3.698;975.808000;4.986223
9.480;3.699;978.278000;1.132456
9.504;3.699;980.749000;1.031603
9.528;3.700;983.221000;4.816996
9.552;3.703;985.692000;4.111027
9.576;3.703;988.164000;0.602552
9.600;3.703;990.635000;2.232433
9.624;3.705;993.105000;4.905883
9.648;3.707;995.576000;1.839279
9.672;3.707;998.047000;0.750412
9.696;3.708;1000.517000;4.407603
9.720;3.710;1002.988000;4.331536
9.744;3.711;1005.459000;0.931605
9.768;3.711;1007.929000;1.047842
9.792;3.712;1010.401000;4.589650
9.816;3.715;1012.871000;3.587961
9.840;3.715;1015.342000;0.057264
9.864;3.715;1017.813000;2.111923
9.888;3.717;1020.284000;4.894772
9.912;3.719;1022.754000;2.027309
9.936;3.719;1025.224000;0.043589
9.960;3.719;1027.696000;3.702489
9.984;3.722;1030.166000;4.064875
10.008;3.722;1032.638000;1.776887
10.032;3.723;1035.113000;1.055534
10.056;3.723;1037.587000;1.753810
10.080;3.725;1040.057000;3.270019
10.104;3.726;1042.533000;3.786248
10.128;3.728;1045.005000;2.175169
10.152;3.728;1047.476000;0.353839
10.176;3.728;1049.948000;2.781140
10.200;3.730;1052.419000;4.658880
10.224;3.732;1054.890000;1.252111
10.248;3.731;1057.360000;0.974339
