ml;pH;sec;dpH/dml
6.120;3.748;669.368000;1.716204
6.144;3.748;671.843000;1.799109
6.168;3.750;674.313000;1.599113
6.192;3.749;676.789000;1.640138
6.216;3.748;679.259000;2.563196
6.240;3.747;681.730000;1.758084
6.264;3.747;684.206000;1.598258
6.288;3.749;686.677000;1.655522
6.312;3.748;689.149000;3.004212
6.336;3.746;691.619000;1.695692
6.360;3.747;694.090000;1.711931
6.384;3.747;696.560000;0.332472
6.408;3.747;699.034000;2.782849
6.432;3.745;701.506000;0.938442
6.456;3.746;703.980000;2.081154
6.480;3.747;706.450000;0.108545
6.504;3.746;708.925000;2.461488
6.528;3.745;711.397000;0.704259
6.552;3.746;713.867000;0.743575
6.576;3.745;716.339000;1.813638
6.600;3.745;718.815000;2.037565
6.624;3.744;721.286000;0.951263
6.648;3.746;723.756000;0.136749
6.672;3.744;726.226000;3.015323
6.696;3.743;728.701000;0.006837
6.720;3.744;731.173000;1.608514
6.744;3.745;733.646000;0.249568
6.768;3.744;736.117000;2.539265
6.792;3.742;738.589000;1.408518
6.816;3.743;741.063000;2.225596
6.840;3.744;743.535000;1.105960
6.864;3.744;746.009000;2.696526
6.888;3.742;748.481000;2.599092
6.912;3.741;750.954000;1.470056
6.936;3.743;753.425000;2.029873
6.960;3.743;755.899000;1.804237
6.984;3.742;758.373000;3.179422
7.008;3.741;760.845000;0.007692
7.032;3.742;763.317000;1.436723
7.056;3.742;765.787000;1.816202
7.080;3.740;768.257000;0.107690
7.104;3.742;770.728000;1.029894
7.128;3.741;773.199000;2.358072
7.152;3.740;775.669000;1.893979
7.176;3.743;778.140000;5.672534
7.200;3.744;780.615000;2.311919
7.224;3.745;783.085000;3.875135
7.248;3.748;785.557000;8.431452
7.272;3.752;788.028000;7.729757
7.296;3.754;790.499000;6.732342
7.320;3.757;792.969000;8.038298
7.344;3.761;795.444000;8.662217
7.368;3.764;797.916000;5.482794
7.392;3.765;800.387000;4.849474
7.416;3.768;802.858000;9.227163
7.440;3.773;805.328000;6.237480
7.464;3.774;807.799000;4.874260
7.488;3.777;810.270000;10.800635
7.512;3.782;812.740000;7.728902
7.536;3.783;815.210000;4.568283
7.560;3.786;817.680000;7.859669
7.584;3.790;820.153000;8.767343
7.608;3.794;822.627000;5.492196
7.632;3.794;825.098000;5.109298
7.656;3.798;827.569000;8.911784
7.680;3.802;830.040000;8.194705
7.704;3.805;832.511000;4.000773
7.728;3.805;834.981000;4.302477
7.752;3.808;837.452000;7.888728
7.776;3.812;839.922000;6.534055
7.800;3.814;842.393000;3.641806
7.824;3.815;844.866000;5.481940
7.848;3.818;847.336000;8.735720
7.872;3.822;849.807000;6.205002
7.896;3.823;852.278000;3.793085
7.920;3.825;854.749000;4.861439
