//Comments
											
//Filter test
//Comment
//Data
TimeStamp	P_Misc.rLT0101 [m]	P_Misc.rConT0201 [muS/cm]	P_Misc.rPHT0201 [-]	P_Misc.rConT0301 [muS/cm]	P_Misc.rFT0301 [ml/min]	P_Misc.rPT0301 [bar]	P_Misc.rPT0302 [bar]	P_Misc.rPT0401 [bar]	P_Misc.rFT0401 [ml/min]	P_Misc.rPT0501 [bar]	P_Misc.rConT0501 [muS/cm]	P_Misc.rTT0501 [C]	P_Misc.rPT0601 [bar]	P_Misc.rTT0601 [C]	P_Misc.bPV0201 [1=open]	P_Misc.bPV0301 [1=open]	P_Misc.bPV0302 [1=open]	P_Misc.bPV0303 [1=open]	P_Misc.bPV0501 [1=open]	P_Misc.rCV0301 [%]	P_Misc.rPMP0201 [ml/min]	P_Misc.rPMP0301 [ml/min]	P_Misc.rPMP0401 [%]	P_Misc.rPMP0501 [%]	P_Misc.rFT0301_Avg [ml/min]	P_Misc.rPT0301_Avg [bar]	P_Misc.rPT0302_Avg [bar]	P_Misc.rPT0401_Avg [bar]	P_Misc.rFT0401_Avg [ml/min]	P_Misc.rPT0501_Avg [bar]	P_Misc.rFT0302 [ml/min]	P_Misc.rFT0302_Weight [g]	P_Misc.rFT0501 [ml/min]	P_Misc.rFT0501_Weight [g]	P_Misc.bPV0401 [1=open]	P_Misc.rPHT0301 [-]	P_Misc.rPHT0501 [-]	P_Misc.rConT0302 [muS/cm]	P_Misc.iSystemState [-]
23-11-2021 11:17:24	0.00000	453.57	8.30	469.37	15.87	0.000	0.000	0.000	0.00	0.843	718.83	19.72	4.769	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.776	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:25	0.00000	453.35	8.30	468.46	15.87	0.000	0.000	0.000	0.00	0.870	720.15	19.72	4.732	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.793	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:26	0.00000	453.41	8.30	468.46	15.63	0.000	0.000	0.000	0.00	0.908	723.35	19.72	4.725	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.811	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:27	0.00000	453.44	8.30	470.60	15.87	0.000	0.000	0.000	0.00	0.933	723.90	19.72	4.730	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.828	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:28	0.00000	453.51	8.30	468.15	15.87	0.000	0.000	0.000	0.00	0.932	727.74	19.73	4.731	22.70	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.846	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:29	0.00000	453.57	8.30	468.46	15.50	0.000	0.000	0.000	0.00	0.933	727.87	19.73	4.732	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.863	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:30	0.00000	453.35	8.30	469.37	15.63	0.000	0.000	0.000	0.00	0.962	727.87	19.73	4.735	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.881	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:31	0.00000	453.29	8.30	468.46	15.87	0.000	0.000	0.000	0.00	1.001	730.49	19.72	4.739	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.900	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:32	0.00000	453.44	8.30	470.29	15.87	0.000	0.000	0.000	0.00	1.029	731.19	19.72	4.763	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.919	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
23-11-2021 11:17:33	0.00000	453.41	8.30	470.60	15.63	0.000	0.000	0.000	0.00	1.025	734.28	19.72	4.768	22.71	0	1	0	0	0	0.00	0.00	0.00	0.00	17.00	15.77	0.000	0.000	0.000	0.00	0.937	0.00	0.000000	0.00	253.199997	0.00	0.00	0.00	0.00	-1
